match_id,hero,role,lane,role_cat,midas_team,buy_sec,ref_bucket,personal_nw_adv,band,band_label,expected_win,actual_win,delta
8731600792,ogre_magi,Support,Safelane,support,dire,767,720,202,12,Ahead,0.527749,1,0.472251
8731600793,ogre_magi,Support,Safelane,support,dire,1095,1050,-752,5,Behind,0.418321,0,-0.418321
8731600819,ogre_magi,Support,Safelane,support,dire,1079,1020,507,13,Ahead,0.567977,0,-0.567977
8731600866,invoker,Support,Offlane,support,radiant,881,840,561,14,Ahead,0.557243,1,0.442757
8731600869,enigma,Core,Offlane,offlane,dire,552,510,84,10,Even,0.523715,1,0.476285
8731600874,silencer,Support,Safelane,support,dire,805,750,218,12,Ahead,0.527976,0,-0.527976
8731600875,invoker,Core,Mid,mid,radiant,811,780,-3526,0,Very Behind,0.211982,0,-0.211982
8731600899,ogre_magi,Core,Offlane,offlane,dire,731,690,699,14,Ahead,0.595082,1,0.404918
8731600919,ogre_magi,Support,Safelane,support,radiant,1058,1020,1019,16,Very Ahead,0.632313,1,0.367687
8731600943,ogre_magi,Support,Safelane,support,radiant,1029,990,1125,16,Very Ahead,0.626439,0,-0.626439
8731601025,ogre_magi,Support,Offlane,support,radiant,943,900,1900,19,Very Ahead,0.703874,1,0.296126
8731601045,invoker,Core,Mid,mid,dire,572,540,542,14,Ahead,0.547344,1,0.452656
8731601109,ogre_magi,Support,Safelane,support,dire,1595,1560,-1054,6,Behind,0.380014,0,-0.380014
8731601113,jakiro,Support,Safelane,support,dire,1249,1200,645,13,Ahead,0.570019,0,-0.570019
8731601116,ogre_magi,Support,Safelane,support,dire,1152,1110,-614,6,Behind,0.430324,0,-0.430324
8731601161,pudge,Support,Safelane,support,dire,692,660,322,13,Ahead,0.54107,0,-0.54107
8731601162,tusk,Core,Safelane,carry,dire,1048,990,-4446,0,Very Behind,0.144126,1,0.855874
8731601233,tiny,Core,Mid,mid,dire,427,390,-824,2,Very Behind,0.387574,0,-0.387574
8731601244,life_stealer,Core,Safelane,carry,dire,980,930,-2288,1,Very Behind,0.225287,0,-0.225287
8731601268,invoker,Core,Mid,mid,radiant,403,360,235,12,Ahead,0.511214,1,0.488786
8731601287,axe,Core,Offlane,offlane,radiant,1068,1020,2210,17,Very Ahead,0.719802,0,-0.719802
8731601336,invoker,Core,Mid,mid,dire,587,540,967,16,Very Ahead,0.606955,0,-0.606955
8731601345,ogre_magi,Support,Offlane,support,dire,1119,1080,2148,18,Very Ahead,0.694549,1,0.305451
8731601392,ogre_magi,Support,Offlane,support,dire,1277,1230,-337,8,Even,0.470729,1,0.529271
8731601409,slark,Core,Safelane,carry,radiant,1043,990,-2203,2,Very Behind,0.25222,0,-0.25222
8731601410,brewmaster,Core,Offlane,offlane,radiant,631,600,2044,19,Very Ahead,0.767939,1,0.232061
8731601455,ogre_magi,Support,Offlane,support,dire,971,930,-14,9,Even,0.490887,0,-0.490887
8731601456,life_stealer,Support,Offlane,support,radiant,540,510,-119,8,Even,0.485618,0,-0.485618
8731601475,silencer,Core,Mid,mid,radiant,874,840,-1585,3,Very Behind,0.361478,1,0.638522
